nid,name,address,state
1209728,Ozcare Keith Turnbull Place,LABRADOR QLD 4215,QLD
1212482,HammondCare Waratah,WARATAH NSW 2298,NSW
1211045,Karinya,NUMURKAH VIC 3636,VIC
1211140,St Mary's Aged Care,PELICAN WATERS QLD 4551,QLD
1203265,Rose Court Aged Care Facility,GILLES PLAINS SA 5086,SA
1235500,ESPERANCE MULTIPURPOSE HEALTH CENTRE,DOVER TAS 7117,TAS
1195170,Regis Embleton,EMBLETON WA 6062,WA
1210128,Amana Living Hale Hostel,COOLBELLUP WA 6163,WA
1372363,Penola War Memorial Hospital Inc MPS,PENOLA SA 5277,SA
1193314,Mercy Place Albury,ALBURY NSW 2640,NSW
1209951,Estia Health Oakleigh East,OAKLEIGH VIC 3166,VIC
1206656,Cameron Park Care Community,CAMERON PARK NSW 2285,NSW
1192302,The Whiddon Group - Glenfield - Arthur Webb,GLENFIELD NSW 2167,NSW
1235443,Ridgehaven Retirement Complex,MONTO QLD 4630,QLD
1233899,Bolton Clarke Tantula Rise,ALEXANDRA HEADLAND QLD 4572,QLD
1823565,Newstead Grand Care Community,NEWSTEAD QLD 4006,QLD
1961134,Estia Health Hervey Bay,URRAWEEN QLD 4655,QLD
1211425,Uniting Nareen Gardens Bateau Bay low care,BATEAU BAY NSW 2261,NSW
1209715,Thomas Eccles Gardens,YASS NSW 2582,NSW
1210142,Hazelholme Hostel,YEOVAL NSW 2868,NSW
1207938,Bethanie Fields,EATON WA 6232,WA
1195302,Regis Frankston,FRANKSTON VIC 3199,VIC
1207151,Huon Eldercare,FRANKLIN TAS 7113,TAS
1201337,Casterton Memorial Hospital Nursing Home,CASTERTON VIC 3311,VIC
1694173,Mona Tait Gardens,KALEEN ACT 2617,ACT
1203273,Caloundra Place Care Community,DICKY BEACH QLD 4551,QLD
1196291,Vasey RSL Care Brighton,BRIGHTON VIC 3186,VIC
1208563,Cohuna District Nursing Home,COHUNA VIC 3568,VIC
1207333,Uniting Thomas Roseby Lodge Marrickville,MARRICKVILLE NSW 2204,NSW
1194882,Mertome Aged Care,BAYSWATER WA 6053,WA
1207319,Southern Cross Care Raceview - St Mary's,RACEVIEW QLD 4305,QLD
1208767,Salisbury House Nursing Home,BEACONSFIELD UPPER VIC 3808,VIC
1234155,Gummun Place,MERRIWA NSW 2329,NSW
1212661,Regis Wynnum,WYNNUM WEST QLD 4178,QLD
1235255,John Paul II Village Residential Care,KLEMZIG SA 5087,SA
2163155,Mount Waverley Glades Care Community,MOUNT WAVERLEY VIC 3149,VIC
2267957,ANHF Thornleigh Nursing Home,THORNLEIGH NSW 2120,NSW
1203304,Annandale Grove Care Community,ANNANDALE NSW 2038,NSW
1193754,Harbourside Lodge,PORTLAND VIC 3305,VIC
1961281,Bolton Clarke Somerton Park,SOMERTON PARK SA 5044,SA
1494026,Uniting AgeWell Preston,PRESTON VIC 3072,VIC
1377176,Agmaroy Nursing Home,WILSON WA 6107,WA
1221264,Eventide Home Rockhampton,ROCKHAMPTON QLD 4700,QLD
1206873,Uniting Kari Court St Ives,ST IVES NSW 2075,NSW
1194319,MercyCare Maddington,MADDINGTON WA 6109,WA
1422039,Uniting AgeWell Aldersgate,KINGS MEADOWS TAS 7249,TAS
1209446,Churches of Christ Stanthorpe Aged Care Service,STANTHORPE QLD 4380,QLD
1235565,Resthaven Leabrook,LEABROOK SA 5068,SA
1196007,Peter Cosgrove House,NARRABEEN NSW 2101,NSW
1203458,Killarney Vale Care Community,KILLARNEY VALE NSW 2261,NSW
1213232,Bupa Ashbury,ASHFIELD NSW 2131,NSW
2034424,Baptistcare David Buttfield Centre,GWELUP WA 6018,WA
1229550,Calvary George Vowell,MOUNT ELIZA VIC 3930,VIC
1227323,Alkira Gardens,MIRANDA NSW 2228,NSW
1209823,Riverview Aged Care,DONALD VIC 3480,VIC
2163148,BlueCross Westgarth,NORTHCOTE VIC 3070,VIC
1214428,Villa Maria Catholic Homes Bundoora Aged Care Resi,BUNDOORA VIC 3083,VIC
1961312,Bolton Clarke Camberwell Green,CAMBERWELL VIC 3124,VIC
1202215,Lutheran Services - Trinder Park,WOODRIDGE QLD 4114,QLD
2127828,Summerhill,URAIDLA SA 5142,SA
1236165,TriCare Toowoomba Aged Care Residence,MT LOFTY QLD 4350,QLD
2161487,St Ives House,ST IVES NSW 2075,NSW
1208038,Peninsula Grange Aged Care,MORNINGTON VIC 3931,VIC
2141362,Bolton Clarke Seaton Place,CLEVELAND QLD 4163,QLD
2110904,Estia Health St Ives,ST IVES NSW 2075,NSW
1211155,Raymond Terrace Gardens Care Community,RAYMOND TERRACE NSW 2324,NSW
1209222,Cherrybrook Christian Care Centre,CHERRYBROOK NSW 2126,NSW
1235293,Karingal Gardens,TAREE NSW 2430,NSW
1208550,Heritage Pennant Hills,PENNANT HILLS NSW 2120,NSW
2027643,Wintringham Tom Fitzgerald,SHEPPARTON VIC 3630,VIC
1201692,Paradise Lakes Care Centre,RUNAWAY BAY QLD 4216,QLD
2063876,Baptistcare Mirrambeena,MARGARET RIVER WA 6285,WA
1457935,Paynesville Gardens Care Community,PAYNESVILLE VIC 3880,VIC
1237956,Clifton Nursing Home,CLIFTON QLD 4361,QLD
1234341,Barossa Park Lodge,GLENORCHY TAS 7010,TAS
1778976,Yaralla Place,MARYBOROUGH QLD 4650,QLD
1194726,Serene Residential Care Services,LOCKLEYS SA 5032,SA
1462819,Belmore Place Care Community,LAKEMBA NSW 2195,NSW
1209582,HammondCare - Woy Woy,WOY WOY NSW 2256,NSW
1208403,SwanCare Kingia/Tandara,BENTLEY WA 6102,WA
1196137,North Eastern Community Nursing Home,CAMPBELLTOWN SA 5074,SA
1209012,Catholic Healthcare St Bedes Home,SOUTH HURSTVILLE NSW 2221,NSW
1207681,The House of Saint Hilarion,SEATON SA 5023,SA
1219073,Lerwin Nursing Home,MURRAY BRIDGE SA 5253,SA
1209383,Southern Cross Care South Coogee Residential Aged,SOUTH COOGEE NSW 2034,NSW
1235942,Arcare Springwood,SPRINGWOOD QLD 4127,QLD
1198979,St Paul's Hostel for the Elderly,THORNBURY VIC 3071,VIC
1194644,Regis Burnside,LINDEN PARK SA 5065,SA
1192879,Willaura Hospital Nursing Home,WILLAURA VIC 3379,VIC
1210544,The Birches,HAMILTON VIC 3300,VIC
1210066,MiCare Overbeek Lodge,KILSYTH VIC 3137,VIC
1205311,Hope Aged Care Sunshine,SUNSHINE WEST VIC 3020,VIC
1209110,RFBI Hawkins Masonic Village - Acacia House,EDGEWORTH NSW 2285,NSW
1234851,Doutta Galla Yarraville Village Aged Care Facility,YARRAVILLE VIC 3013,VIC
1204609,Sunlight Residential Aged Care,WHITTLESEA VIC 3757,VIC
1231696,Murdoch Gardens Care Community,MURDOCH WA 6150,WA
1211379,Lakeview Lodge Hostel,NAGAMBIE VIC 3608,VIC
1212506,Clifton Views,FITZROY NORTH VIC 3068,VIC
1211046,Illoura - Residential Aged Care,WANGARATTA VIC 3677,VIC
1193743,Hillgrove House,BEGA NSW 2550,NSW
1207956,HammondCare - The Meadows,HAMMONDVILLE NSW 2170,NSW
2180491,Tamworth Community Aged Care,HILLVUE NSW 2340,NSW
1206891,Manly Vale Nursing Home,MANLY VALE NSW 2093,NSW
1194715,Boandik Crouch Street,MOUNT GAMBIER SA 5290,SA
1198172,Fronditha Thalpori Aged Care Services - St Albans,ST ALBANS VIC 3021,VIC
1194560,Parkdale Aged Care,PARKDALE VIC 3195,VIC
1862807,Warrigal Wollongong,WOLLONGONG NSW 2500,NSW
1918776,Burpengary Manor Aged Care,BURPENGARY EAST QLD 4505,QLD
1234371,Talbot Place Aged Care Facility,BALLARAT VIC 3350,VIC
1656366,Ozcare Mackay,WEST MACKAY QLD 4740,QLD
1908238,Skye Lodge,FRANKSTON VIC 3199,VIC
1233927,Clarendon Grange Hostel,WANTIRNA VIC 3152,VIC
1462828,Auburn Glen Care Community,AUBURN NSW 2144,NSW
1236756,Glen Waverley Nursing Home,GLEN WAVERLEY VIC 3150,VIC
1208389,Laurieton Lakeside Aged Care Residence,LAURIETON NSW 2443,NSW
1229666,Whittlesea Lodge,WHITTLESEA VIC 3757,VIC
1213349,Hunters Hill Montefiore Home,HUNTERS HILL NSW 2110,NSW
1422043,Uniting AgeWell Strathaven,ROSETTA TAS 7010,TAS
1240724,Calvary St Catherine's Retirement Community,BERRI SA 5343,SA
1199944,Greenway Gardens,HEATHMONT VIC 3135,VIC
1199103,Biggenden Hospital Multipurpose Health Service,BIGGENDEN QLD 4621,QLD
1236353,Estia Health Tuncurry,TUNCURRY NSW 2428,NSW
1217300,Whiddon Beaudesert Star,BEAUDESERT QLD 4285,QLD
1203313,Joseph Cooke House,SHELLEY WA 6148,WA
1447799,Woodside Lodge,WOODSIDE SA 5244,SA
1202325,Baptcare - St Hilary's Community,MORWELL VIC 3840,VIC
1195036,Sherbrooke Private Nursing Home,UPPER FERNTREE GULLY VIC 3156,VIC
1204785,Estia Health Hope Valley,HOPE VALLEY SA 5090,SA
1193155,Woodlands Lodge,WALLSEND NSW 2287,NSW
2074881,St Vincent Care Services Carseldine,CARSELDINE QLD 4034,QLD
1230700,Embracia Moonee Valley,AVONDALE HEIGHTS VIC 3034,VIC
1221048,Dalwallinu MPS,DALWALLINU WA 6609,WA
1193165,Ozcare - Toowoomba,GLENVALE QLD 4350,QLD
1197332,Lifeview Argyle Court,CHELSEA VIC 3196,VIC
1208632,Ashleigh House Hostel,SALE VIC 3850,VIC
1210523,Glanville Village,ECHUCA VIC 3564,VIC
1233680,Coffs Haven Residential Care Service,NORTH BOAMBEE VALLEY NSW 2450,NSW
2293133,Mercy Place Mentone,MENTONE VIC 3194,VIC
2180487,Wagga Wagga Community Aged Care,TURVEY PARK NSW 2650,NSW
1203423,Altona Gardens Care Community,ALTONA NORTH VIC 3025,VIC
2164226,Tuia Lodge,DONNYBROOK WA 6239,WA
2266953,Bert Newton Retirement Village,HIGHETT VIC 3190,VIC
1207747,Doutta Galla Woornack Aged Care Facility,SUNSHINE WEST VIC 3020,VIC
1194536,Jacaranda Village,RED CLIFFS VIC 3496,VIC
2300289,Bella Vista Gardens,KELLYVILLE NSW 2155,NSW
1211594,Mark Moran at Little Bay,LITTLE BAY NSW 2036,NSW
2163125,BlueCross Riverlea,AVONDALE HEIGHTS VIC 3034,VIC
1195000,Glenview Community Care Nursing Home,RUTHERGLEN VIC 3685,VIC
2144669,mecwacare Flora Hill,FLORA HILL VIC 3550,VIC
1906193,Casa Mia Aged Care Centre,PADSTOW NSW 2211,NSW
1201764,Cobden District Health Services,COBDEN VIC 3266,VIC
1235734,Regis Lodges on George,KIPPA-RING QLD 4021,QLD
1643457,Rowville Manor,ROWVILLE VIC 3178,VIC
1199353,Parkvilla Aged Care Facility,TATURA VIC 3616,VIC
1195587,Queen Elizabeth Village Hostel,WENDOUREE VIC 3355,VIC
1201258,Arcare Parkview Malvern East,MALVERN EAST VIC 3145,VIC
1241280,Injune Multi-purpose Service,INJUNE QLD 4454,QLD
1216718,Eliza Purton,WEST ULVERSTONE TAS 7315,TAS
1193216,Churches of Christ Golden Age Aged Care Service,SOUTHPORT QLD 4215,QLD
1236966,Akooramak Care of Older Persons,WARWICK QLD 4370,QLD
1209244,Wyoming Nursing Home,SUMMER HILL NSW 2130,NSW
2141621,Bolton Clarke Heritage Lodge,MURWILLUMBAH NSW 2484,NSW
1961352,Bolton Clarke Gosling Creek,ORANGE NSW 2800,NSW
2042619,Marco Polo Aged Care Facility,UNANDERRA NSW 2526,NSW
2012609,Huang Ying Jung Nursing Home,GORDON NSW 2072,NSW
1371078,Eudunda Senior Citizens Hostel,EUDUNDA SA 5374,SA
1204969,Calvary Roccoco,ST ALBANS PARK VIC 3219,VIC
1196306,Regis Ringwood,RINGWOOD VIC 3134,VIC
1214554,Arcare Keysborough,KEYSBOROUGH VIC 3173,VIC
1225527,Calvary Balmoral Grove,GROVEDALE VIC 3216,VIC
1421920,Aberlea Inc,MORTLAKE VIC 3272,VIC
1210152,Barunga Village Incorporated,PORT BROUGHTON SA 5522,SA
1224340,Boronia Residential Aged Care,BORONIA VIC 3155,VIC
2060845,Sister Mary Glowrey Residential Care,BELMONT WA 6104,WA
1193757,Harmony Village Inc,SHEPPARTON VIC 3630,VIC
1202188,Lutheran Services - Wahroonga,BILOELA QLD 4715,QLD
1210303,Churches of Christ Gracehaven Aged Care Service,BUNDABERG QLD 4670,QLD
1762073,Manangatang MPS,MANANGATANG VIC 3546,VIC
1738229,Denman Multi-Purpose Service,DENMAN NSW 2328,NSW
2121741,St Andrew's Village Byron Bay,BYRON BAY NSW 2481,NSW
1208380,Milton House,MILES QLD 4415,QLD
1210571,Hetti Perkins,ALICE SPRINGS NT 0870,NT
1208697,Byron Aged Care,BYRON BAY NSW 2481,NSW
1221472,Warralily Gardens,ARMSTRONG CREEK VIC 3217,VIC
1234838,Marina Residential Aged Care Service,ALTONA NORTH VIC 3025,VIC
1196541,The Willochra Home,CRYSTAL BROOK SA 5523,SA
1206703,Bene Aged Care - St Clair,WOODVILLE SA 5011,SA
1220899,Avondale House,COORANBONG NSW 2265,NSW
1209473,James Grimes Care Centre,NAMBOUR QLD 4560,QLD
1200850,The Whiddon Group - River Gum Lodge,BOURKE NSW 2840,NSW
1210031,Coffs Harbour Legacy Nursing Home,COFFS HARBOUR NSW 2450,NSW
2026481,Middle Swan Residential Care,MIDDLE SWAN WA 6056,WA
1868604,Southern Cross Care Tara - Tarcoola,TARA QLD 4421,QLD
1768584,Carinity Brownesholme Manor,HIGHFIELDS QLD 4352,QLD
1233701,Clelland Lodge,NORTH NOWRA NSW 2541,NSW
1199627,Juniper Ella Williams,NORANDA WA 6062,WA
1208022,Sea Views Manor,OCEAN GROVE VIC 3226,VIC
1208884,Catholic Healthcare Lewisham Retirement Hostel,LEWISHAM NSW 2049,NSW
1192430,Juniper Sarah Hardey,KELMSCOTT WA 6111,WA
1195092,Regents Garden Residential Aged Care Resort - Lake,WANNEROO WA 6065,WA
1195911,Bupa Woodville,WOODVILLE SA 5011,SA
1206772,Banfields Aged Care,COWES VIC 3922,VIC
1210105,Estia Health Parkside,PARKSIDE SA 5063,SA
1209367,Glades Bay Gardens,GLADESVILLE NSW 2111,NSW
1209264,Fitzgerald Memorial Aged Care Facility Limited,WINDSOR NSW 2756,NSW
1211490,Timbrebongie House,NARROMINE NSW 2821,NSW
1211584,Anglicare Goodhew Gardens,TAREN POINT NSW 2229,NSW
1194618,Blue Care Beenleigh Bethania Haven Aged Care Facil,BETHANIA QLD 4205,QLD
1961346,Bolton Clarke Holly,HACKHAM SA 5163,SA
1220787,Della Dale Aged Care,RINGWOOD VIC 3134,VIC
1235460,Warramunda Village Hostel,KYABRAM VIC 3620,VIC
1918468,Western Port Bay Care Community,TYABB VIC 3913,VIC
1208004,Adventist Care,ROSSMOYNE WA 6148,WA
1210241,Willoughby Retirement Community Hostel,CHATSWOOD NSW 2067,NSW
1218290,RFBI Moonbi Masonic Village - Jim Holm,KOOTINGAL NSW 2352,NSW
1221497,Juniper Hillcrest,GERALDTON WA 6530,WA
1241132,Calvary Rye Sands,RYE VIC 3941,VIC
1193268,TriCare Stafford Lakes Aged Care Residence,CHERMSIDE WEST QLD 4032,QLD
1237941,Villa Pelletier Hostel,WEST LEEDERVILLE WA 6007,WA
1203144,Yaraandoo Hostel,SOMERSET TAS 7322,TAS
1234276,Riverside Gardens Nursing Care Centre,NAMBUCCA HEADS NSW 2448,NSW
1194769,Regis Hurstville,HURSTVILLE NSW 2220,NSW
1227805,Estia Health Manly Vale,MANLY VALE NSW 2093,NSW
1806148,Georges Estate Health & Aged Care,PENSHURST NSW 2222,NSW
1605975,BaptistCare Bethshan Gardens Centre,WYEE NSW 2259,NSW
1672080,Arcare Seven Hills,SEVEN HILLS QLD 4170,QLD
1204583,Gill Waminda Aged Care Plus Centre,GOULBURN NSW 2580,NSW
1233328,St Vincent's Care Services Eltham - Eltham Lodge,ELTHAM VIC 3095,VIC
1235529,Eldercare Seaford,SEAFORD SA 5169,SA
1193058,Francis Of Assisi Home,WEST MACKAY QLD 4740,QLD
1207955,Ozcare Ozanam Villa - Clontarf,CLONTARF QLD 4019,QLD
1195182,Riversea Mosman Park,MOSMAN PARK WA 6012,WA
1209850,St Vincent's Care Services Southport,SOUTHPORT QLD 4215,QLD
1236365,Bupa Bankstown,YAGOONA NSW 2199,NSW
1199049,Surat Multi-purpose Service,SURAT QLD 4417,QLD
1220854,MiCare Prins Willem Alexander Lodge,BIRKDALE QLD 4159,QLD
1210662,Green Hills Residential Care Service,EAST MAITLAND NSW 2323,NSW
1219404,Juniper Cygnet,BENTLEY WA 6102,WA
1697903,Anglican Care Mirrabooka Place,GLOUCESTER NSW 2422,NSW
1885559,Hill View House Aged Care Facility,WOY WOY NSW 2256,NSW
1204797,Regis The Gap,THE GAP QLD 4061,QLD
1192258,The Whiddon Group - Belmont,BELMONT NSW 2280,NSW
1207179,Tully & District Nursing Home,TULLY QLD 4854,QLD
1208705,St Francis Hostel,GWELUP WA 6018,WA
1239790,Calvary Kingston Gardens,SPRINGVALE SOUTH VIC 3172,VIC
1208880,Mercy Place Northcliffe,EDITHVALE VIC 3196,VIC
1210509,Logan Lodge - Swan hill District Health,SWAN HILL VIC 3585,VIC
1208189,Queen Elizabeth Centre (Steele Haughton Unit),BALLARAT VIC 3350,VIC
1207197,Aegis Shoalwater,SHOALWATER WA 6169,WA
1234139,Estia Health Werribee,WERRIBEE VIC 3030,VIC
1207172,Uniting Locke Haven Petersham,PETERSHAM NSW 2049,NSW
1824406,Oxley Grove Care Community,DURACK QLD 4077,QLD
1193683,SummitCare Wallsend,WALLSEND NSW 2287,NSW
1233465,Blue Care Lawnton Pine Woods Aged Care Facility,LAWNTON QLD 4501,QLD
1204706,Lutheran Homes Group Glynde,GLYNDE SA 5070,SA
1217792,Uniting Kingscliff,KINGSCLIFF NSW 2487,NSW
1233812,The Plains,EIGHT MILE PLAINS QLD 4113,QLD
1196213,Arcare Knox,WANTIRNA SOUTH VIC 3152,VIC
1209265,P.S. Hobson Nursing Home,WENDOUREE VIC 3355,VIC
1202615,Warrigal Care Albion Park Rail,ALBION PARK RAIL NSW 2527,NSW
1235461,Donwood Nursing Home,CROYDON VIC 3136,VIC
1210392,The Brodribb Home,TOOWOOMBA QLD 4350,QLD
1203433,Springwood Greens Care Community,SPRINGWOOD NSW 2777,NSW
1221600,Blue Care Mareeba Aged Care Facility,MAREEBA QLD 4880,QLD
1204596,Fairlea Aged Care @ Rosehill,ROSEHILL NSW 2142,NSW
1199572,John Curtin Aged Care,CRESWICK VIC 3363,VIC
1209487,Latrobe Regional Hospital Nursing Home,TRARALGON VIC 3844,VIC
2141359,Bolton Clarke The Ormsby,BUDERIM QLD 4556,QLD
2162796,BlueCross Broughtonlea,SURREY HILLS VIC 3127,VIC
2163123,Phillip Island Care Community,COWES VIC 3922,VIC
1209476,St Basil's Miranda,MIRANDA NSW 2228,NSW
1234828,St Vincent's Care Services Mitchelton,MITCHELTON QLD 4053,QLD
2060789,Keith and District Healthcare,KEITH SA 5267,SA
1212871,Wynyard Care Centre,WYNYARD TAS 7325,TAS
1203257,Rathdowne Place,CARLTON VIC 3053,VIC
1199648,HammondCare - Horsley,HORSLEY NSW 2530,NSW
1213093,Mona Vale House,MONA VALE NSW 2103,NSW
1236401,Forest Lodge Residential Aged Care,FRANKSTON NORTH VIC 3200,VIC
1208228,Valley View Nursing Home,COLERAINE VIC 3315,VIC
1209181,Leinster Place,PARK AVENUE QLD 4701,QLD
1235697,Resthaven Paradise,PARADISE SA 5075,SA
1371111,Ceduna MPS,CEDUNA SA 5690,SA
1219638,North Midlands MPS,THREE SPRINGS WA 6519,WA
1800254,Cunnamulla Multi-Purpose Service,CUNNAMULLA QLD 4490,QLD
1195771,Adventist Aged Care Kings Langley,KINGS LANGLEY NSW 2147,NSW
1195645,Bill McKenzie Gardens,PAGE ACT 2614,ACT
1194036,Gallipoli Home,AUBURN NSW 2144,NSW
1203894,SummitCare Smithfield,SMITHFIELD NSW 2164,NSW
1208704,Midlands Multipurpose Health Centre,OATLANDS TAS 7120,TAS
1447809,Estia Health Maroochydore,MAROOCHYDORE QLD 4558,QLD
1457932,Lakes Entrance Care Community,LAKES ENTRANCE VIC 3909,VIC
1195318,Shepparton Aged Care,SHEPPARTON VIC 3630,VIC
1210814,HammondCare - Leighton Lodge,NORTH TURRAMURRA NSW 2074,NSW
2300290,Lansdowne Gardens,NEUTRAL BAY NSW 2089,NSW
1208620,Homewood Residential Aged Care,HALLAM VIC 3803,VIC
1212966,Aminya Village Hostel,MANNUM SA 5238,SA
1979459,HammondCare Mason,MIRANDA NSW 2228,NSW
1211724,Westhaven Nursing Home,ROMA QLD 4455,QLD
1211334,Glaica House,TUNCURRY NSW 2428,NSW
1241038,Palm Lake Care Bargara,BARGARA QLD 4670,QLD
1193932,Princes Court Homes Hostel,MILDURA VIC 3500,VIC
1208390,Aegis Carrington,HAMILTON HILL WA 6163,WA
1950445,Kowree Nursing Home Unit,EDENHOPE VIC 3318,VIC
1235161,Milford House Nursing Home,RANDWICK NSW 2031,NSW
1462814,Broadwater Grove Care Community,SOUTHPORT QLD 4215,QLD
1217862,Anglican Care Kilpatrick Court,TORONTO NSW 2283,NSW
1192542,The Whiddon Group - Wingham - Primrose,WINGHAM NSW 2429,NSW
2180488,Singleton Community Aged Care,SINGLETON WA 6175,WA
1199649,Juniper Bethshan,KATANNING WA 6317,WA
1194485,Kalyra McLaren Vale Aged Care,MCLAREN VALE SA 5171,SA
1209221,HammondCare - Bond House,HAMMONDVILLE NSW 2170,NSW
1206865,Uniting Edinglassie Lodge Penrith,PENRITH NSW 2750,NSW
1196250,Bucklands Residential Care,NORTH PLYMPTON SA 5037,SA
1192404,Brightwater Birralee,INNALOO WA 6018,WA
1210627,Feros Village Bangalow,BANGALOW NSW 2479,NSW
1207103,Terrey Hills Nursing Home,TERREY HILLS NSW 2084,NSW
1207610,Narrandera Homestead Care Community,NARRANDERA NSW 2700,NSW
1462833,Katoomba Views Care Community,KATOOMBA NSW 2780,NSW
1218185,Wahroonga House,WAHROONGA NSW 2076,NSW
1202165,Calvary Bayview,CARRUM DOWNS VIC 3201,VIC
1704710,Hope Aged Care Swan Hill,SWAN HILL VIC 3585,VIC
1221594,Helping Hand Aged Care - Golden Grove,GOLDEN GROVE SA 5125,SA
1372361,Naracoorte Health Service,NARACOORTE SA 5271,SA
1422042,Uniting AgeWell Aldersgate Village,NEWNHAM TAS 7248,TAS
1222035,Blue Care Redland Bay Yarrabee Aged Care Facility,REDLAND BAY QLD 4165,QLD
1196492,Vasey RSL Care Brighton East,BRIGHTON EAST VIC 3187,VIC
1201871,Haydays Retirement Hostel,HAY NSW 2711,NSW
1207748,Greenhill Manor,FIGTREE NSW 2525,NSW
1215427,Rainbow Bush Nursing Home Annexe,RAINBOW VIC 3424,VIC
1207960,Ozcare Villa Rosalie Newstead,NEWSTEAD QLD 4006,QLD
1194295,Estia Health Kogarah,KOGARAH NSW 2217,NSW
1612561,Regis Ayr,AYR QLD 4807,QLD
1220866,Arcare Taigum,TAIGUM QLD 4018,QLD
1234342,Goodwin Ainslie (Goodwin House),AINSLIE ACT 2602,ACT
1225341,Beaumont Care Roslyn Lodge,NORTH TAMBORINE QLD 4272,QLD
1237117,St Basil's Randwick,RANDWICK NSW 2031,NSW
1206513,Kununoppin MPS,KUNUNOPPIN WA 6488,WA
1234216,Anglicare Mildred Symons House,JANNALI NSW 2226,NSW
1221125,Dumbleyung/Kukerin MPS,DUMBLEYUNG WA 6350,WA
1491087,Varsity Views Care Community,VARSITY LAKES QLD 4227,QLD
1239990,McGregor Gardens Aged Care,PAKENHAM VIC 3810,VIC
1231193,Restvale Hostel,LOBETHAL SA 5241,SA
1377061,Concorde Nursing Home,SOUTH PERTH WA 6151,WA
1206928,Lutheran Services - Northridge Salem,ROCKVILLE QLD 4350,QLD
1210243,Uniting The Marion Leichhardt,LEICHHARDT NSW 2040,NSW
1212062,Mercy Place Ballarat,BALLARAT EAST VIC 3350,VIC
1210257,mecwacare Park Hill,MORNINGTON VIC 3931,VIC
1208586,St Ezekiel Moreno Nursing Home,CROYDON NSW 2132,NSW
1204656,Our Lady Of Consolation Nursing Home,ROOTY HILL NSW 2766,NSW
1241276,Calvary The Highbury,GLEN WAVERLEY VIC 3150,VIC
1208078,Benetas St Paul's Terrace,FRANKSTON VIC 3199,VIC
1202676,Southern Cross Care Karinya Residential Aged Care,COROWA NSW 2646,NSW
1237221,Aurrum Plenty,PLENTY VIC 3090,VIC
1208016,Bethanie Peel,COODANUP WA 6210,WA
1235454,Seven Hills Nursing Home,SEVEN HILLS NSW 2147,NSW
1198057,Restvale Hostel,LOBETHAL SA 5241,SA
1206904,Inasmuch Community Hostel,SUSSEX INLET NSW 2540,NSW
1677931,Kubirri Residential Care Centre,MOSSMAN QLD 4873,QLD
1655592,McLean Care Mackellar Apex Campus,GUNNEDAH NSW 2380,NSW
1918034,Estia Health Epping VIC,EPPING VIC 3076,VIC
1194945,BaptistCare Dorothy Henderson Lodge,MACQUARIE PARK NSW 2113,NSW
1194561,Resthaven Marion,MARION SA 5043,SA
1197171,Calvary Riverside Views,RIVERSIDE TAS 7250,TAS
1950438,Wimmera Nursing Home,HORSHAM VIC 3400,VIC
1233466,Blue Care Kallangur Pilgrim Aged Care Facility,KALLANGUR QLD 4503,QLD
1218076,Helping Hand Aged Care - Ingle Farm,INGLE FARM SA 5098,SA
1904996,Southhaven Aged Care,PADSTOW HEIGHTS NSW 2211,NSW
1203241,Villa Terenzio,MARANGAROO WA 6064,WA
1235767,Bupa New Farm,NEW FARM QLD 4005,QLD
1209869,Cardinal Stepinac Village,ST JOHNS PARK NSW 2176,NSW
1227671,Churches of Christ Warwick Aged Care Service,WARWICK QLD 4370,QLD
1780305,Montana Aged Care Facility,MOSMAN NSW 2088,NSW
1219473,Pennwood Village,PENNINGTON SA 5013,SA
1209832,Grandview Lodge,WYCHEPROOF VIC 3527,VIC
1210528,Ritcher Lodge,BAYSWATER WA 6053,WA
2063879,Baptistcare William Carey Court,BROADWATER WA 6280,WA
1462811,Narraweena Grove Care Community,NARRAWEENA NSW 2099,NSW
1208355,Harbourside Residential Care,SHOAL BAY NSW 2315,NSW
1216517,Clover Lea Nursing Home,BURWOOD HEIGHTS NSW 2136,NSW
1198438,Carino Care at Russell Lea,RUSSELL LEA NSW 2046,NSW
1216205,Rutherford Park Care Community,RUTHERFORD NSW 2320,NSW
1195669,Murrayvale Aged Care,MOAMA NSW 2731,NSW
2042384,Baptistcare Yallambee,MUNDARING WA 6073,WA
1203420,Kew Gardens Aged Care,KEW VIC 3101,VIC
1209074,Prunus Lodge,MOLONG NSW 2866,NSW
2180479,Narangba Community Aged Care,NARANGBA QLD 4504,QLD
1961306,Bolton Clarke Montclaire,BRIGHTON VIC 3186,VIC
1210130,Banyula Lodge,OLD BAR NSW 2430,NSW
1207249,Regents Garden - Bateman,BATEMAN WA 6150,WA
1731209,Estia Health Blakehurst,BLAKEHURST NSW 2221,NSW
2293237,Edenfield Family Care - Yankalilla,YANKALILLA SA 5203,SA
1209168,Regis Sandgate - Musgrave,SANDGATE QLD 4017,QLD
1237862,Calvary Sandhurst,CARRUM DOWNS VIC 3201,VIC
1198186,Fairway Bayside Aged Care,SANDRINGHAM VIC 3191,VIC
2300293,Kanwal Springs Care Community,KANWAL NSW 2259,NSW
2162800,Cheltenham Parkside Care Community,CHELTENHAM VIC 3192,VIC
1207640,Bolton Clarke Macquarie View - Bolton Point,BOLTON POINT NSW 2283,NSW
1207953,Aegis Shawford,INNALOO WA 6018,WA
1491083,Carseldine Greens Care Community,CARSELDINE QLD 4034,QLD
